n = 100000
Cycles = 2000
Car 31734 : Position 68266, Velocity 0
Car 31735 : Position 68265, Velocity 0
Car 31736 : Position 68264, Velocity 0
Car 31737 : Position 68263, Velocity 0
Car 31738 : Position 68262, Velocity 0
Car 31739 : Position 68261, Velocity 0
Car 31740 : Position 68260, Velocity 0
Car 31741 : Position 68259, Velocity 0
Car 31742 : Position 68258, Velocity 0
Car 31743 : Position 68257, Velocity 0
Car 31744 : Position 68256, Velocity 0
Car 31745 : Position 68255, Velocity 0
Car 31746 : Position 68254, Velocity 0
Car 31747 : Position 68253, Velocity 0
Car 31748 : Position 68252, Velocity 0
Car 31749 : Position 68251, Velocity 0
Car 31750 : Position 68250, Velocity 0
Car 31751 : Position 68249, Velocity 0
Car 31752 : Position 68248, Velocity 0
Car 31753 : Position 68247, Velocity 0
Car 31754 : Position 68246, Velocity 0
Car 31755 : Position 68245, Velocity 0
Car 31756 : Position 68244, Velocity 0
Car 31757 : Position 68243, Velocity 0
Car 31758 : Position 68242, Velocity 0
Car 31759 : Position 68241, Velocity 0
Car 31760 : Position 68240, Velocity 0
Car 31761 : Position 68239, Velocity 0
Car 31762 : Position 68238, Velocity 0
Car 31763 : Position 68237, Velocity 0
Car 31764 : Position 68236, Velocity 0
Car 31765 : Position 68235, Velocity 0
Car 31766 : Position 68234, Velocity 0
Car 31767 : Position 68233, Velocity 0
Car 31768 : Position 68232, Velocity 0
Car 31769 : Position 68231, Velocity 0
Car 31770 : Position 68230, Velocity 0
Car 31771 : Position 68229, Velocity 0
Car 31772 : Position 68228, Velocity 0
Car 31773 : Position 68227, Velocity 0
Car 31774 : Position 68226, Velocity 0
Car 31775 : Position 68225, Velocity 0
Car 31776 : Position 68224, Velocity 0
Car 31777 : Position 68223, Velocity 0
Car 31778 : Position 68222, Velocity 0
Car 31779 : Position 68221, Velocity 0
Car 31780 : Position 68220, Velocity 0
Car 31781 : Position 68219, Velocity 0
Car 31782 : Position 68218, Velocity 0
Car 31783 : Position 68217, Velocity 0
Car 31784 : Position 68216, Velocity 0
Car 31785 : Position 68215, Velocity 0
Car 31786 : Position 68214, Velocity 0
Car 31787 : Position 68213, Velocity 0
Car 31788 : Position 68212, Velocity 0
Car 31789 : Position 68211, Velocity 0
Car 31790 : Position 68210, Velocity 0
Car 31791 : Position 68209, Velocity 0
Car 31792 : Position 68208, Velocity 0
Car 31793 : Position 68207, Velocity 0
Car 31794 : Position 68206, Velocity 0
Car 31795 : Position 68205, Velocity 0
Car 31796 : Position 68204, Velocity 0
Car 31797 : Position 68203, Velocity 0
Car 31798 : Position 68202, Velocity 0
Car 31799 : Position 68201, Velocity 0
Car 31800 : Position 68200, Velocity 0
Car 31801 : Position 68199, Velocity 0
Car 31802 : Position 68198, Velocity 0
Car 31803 : Position 68197, Velocity 0
Car 31804 : Position 68196, Velocity 0
Car 31805 : Position 68195, Velocity 0
Car 31806 : Position 68194, Velocity 0
Car 31807 : Position 68193, Velocity 0
Car 31808 : Position 68192, Velocity 0
Car 31809 : Position 68191, Velocity 0
Car 31810 : Position 68190, Velocity 0
Car 31811 : Position 68189, Velocity 0
Car 31812 : Position 68188, Velocity 0
Car 31813 : Position 68187, Velocity 0
Car 31814 : Position 68186, Velocity 0
Car 31815 : Position 68185, Velocity 0
Car 31816 : Position 68184, Velocity 0
Car 31817 : Position 68183, Velocity 0
Car 31818 : Position 68182, Velocity 0
Car 31819 : Position 68181, Velocity 0
Car 31820 : Position 68180, Velocity 0
Car 31821 : Position 68179, Velocity 0
Car 31822 : Position 68178, Velocity 0
Car 31823 : Position 68177, Velocity 0
Car 31824 : Position 68176, Velocity 0
Car 31825 : Position 68175, Velocity 0
Car 31826 : Position 68174, Velocity 0
Car 31827 : Position 68173, Velocity 0
Car 31828 : Position 68172, Velocity 0
Car 31829 : Position 68171, Velocity 0
Car 31830 : Position 68170, Velocity 0
Car 31831 : Position 68169, Velocity 0
Car 31832 : Position 68168, Velocity 0
Car 31833 : Position 68167, Velocity 0
Car 31834 : Position 68166, Velocity 0
Car 31835 : Position 68165, Velocity 0
Car 31836 : Position 68164, Velocity 0
Car 31837 : Position 68163, Velocity 0
Car 31838 : Position 68162, Velocity 0
Car 31839 : Position 68161, Velocity 0
Car 31840 : Position 68160, Velocity 0
Car 31841 : Position 68159, Velocity 0
Car 31842 : Position 68158, Velocity 0
Car 31843 : Position 68157, Velocity 0
Car 31844 : Position 68156, Velocity 0
Car 31845 : Position 68155, Velocity 0
Car 31846 : Position 68154, Velocity 0
Car 31847 : Position 68153, Velocity 0
Car 31848 : Position 68152, Velocity 0
Car 31849 : Position 68151, Velocity 0
Car 31850 : Position 68150, Velocity 0
Car 31851 : Position 68149, Velocity 0
Car 31852 : Position 68148, Velocity 0
Car 31853 : Position 68147, Velocity 0
Car 31854 : Position 68146, Velocity 0
Car 31855 : Position 68145, Velocity 0
Car 31856 : Position 68144, Velocity 0
Car 31857 : Position 68143, Velocity 0
Car 31858 : Position 68142, Velocity 0
Car 31859 : Position 68141, Velocity 0
Car 31860 : Position 68140, Velocity 0
Car 31861 : Position 68139, Velocity 0
Car 31862 : Position 68138, Velocity 0
Car 31863 : Position 68137, Velocity 0
Car 31864 : Position 68136, Velocity 0
Car 31865 : Position 68135, Velocity 0
Car 31866 : Position 68134, Velocity 0
Car 31867 : Position 68133, Velocity 0
Car 31868 : Position 68132, Velocity 0
Car 31869 : Position 68131, Velocity 0
Car 31870 : Position 68130, Velocity 0
Car 31871 : Position 68129, Velocity 0
Car 31872 : Position 68128, Velocity 0
Car 31873 : Position 68127, Velocity 0
Car 31874 : Position 68126, Velocity 0
Car 31875 : Position 68125, Velocity 0
Car 31876 : Position 68124, Velocity 0
Car 31877 : Position 68123, Velocity 0
Car 31878 : Position 68122, Velocity 0
Car 31879 : Position 68121, Velocity 0
Car 31880 : Position 68120, Velocity 0
Car 31881 : Position 68119, Velocity 0
Car 31882 : Position 68118, Velocity 0
Car 31883 : Position 68117, Velocity 0
Car 31884 : Position 68116, Velocity 0
Car 31885 : Position 68115, Velocity 0
Car 31886 : Position 68114, Velocity 0
Car 31887 : Position 68113, Velocity 0
Car 31888 : Position 68112, Velocity 0
Car 31889 : Position 68111, Velocity 0
Car 31890 : Position 68110, Velocity 0
Car 31891 : Position 68109, Velocity 0
Car 31892 : Position 68108, Velocity 0
Car 31893 : Position 68107, Velocity 0
Car 31894 : Position 68106, Velocity 0
Car 31895 : Position 68105, Velocity 0
Car 31896 : Position 68104, Velocity 0
Car 31897 : Position 68103, Velocity 0
Car 31898 : Position 68102, Velocity 0
Car 31899 : Position 68101, Velocity 0
Car 31900 : Position 68100, Velocity 0
Car 31901 : Position 68099, Velocity 0
Car 31902 : Position 68098, Velocity 0
Car 31903 : Position 68097, Velocity 0
Car 31904 : Position 68096, Velocity 0
Car 31905 : Position 68095, Velocity 0
Car 31906 : Position 68094, Velocity 0
Car 31907 : Position 68093, Velocity 0
Car 31908 : Position 68092, Velocity 0
Car 31909 : Position 68091, Velocity 0
Car 31910 : Position 68090, Velocity 0
Car 31911 : Position 68089, Velocity 0
Car 31912 : Position 68088, Velocity 0
Car 31913 : Position 68087, Velocity 0
Car 31914 : Position 68086, Velocity 0
Car 31915 : Position 68085, Velocity 0
Car 31916 : Position 68084, Velocity 0
Car 31917 : Position 68083, Velocity 0
Car 31918 : Position 68082, Velocity 0
Car 31919 : Position 68081, Velocity 0
Car 31920 : Position 68080, Velocity 0
Car 31921 : Position 68079, Velocity 0
Car 31922 : Position 68078, Velocity 0
Car 31923 : Position 68077, Velocity 0
Car 31924 : Position 68076, Velocity 0
Car 31925 : Position 68075, Velocity 0
Car 31926 : Position 68074, Velocity 0
Car 31927 : Position 68073, Velocity 0
Car 31928 : Position 68072, Velocity 0
Car 31929 : Position 68071, Velocity 0
Car 31930 : Position 68070, Velocity 0
Car 31931 : Position 68069, Velocity 0
Car 31932 : Position 68068, Velocity 0
Car 31933 : Position 68067, Velocity 0
Car 31934 : Position 68066, Velocity 0
Car 31935 : Position 68065, Velocity 0
Car 31936 : Position 68064, Velocity 0
Car 31937 : Position 68063, Velocity 0
Car 31938 : Position 68062, Velocity 0
Car 31939 : Position 68061, Velocity 0
Car 31940 : Position 68060, Velocity 0
Car 31941 : Position 68059, Velocity 0
Car 31942 : Position 68058, Velocity 0
Car 31943 : Position 68057, Velocity 0
Car 31944 : Position 68056, Velocity 0
Car 31945 : Position 68055, Velocity 0
Car 31946 : Position 68054, Velocity 0
Car 31947 : Position 68053, Velocity 0
Car 31948 : Position 68052, Velocity 0
Car 31949 : Position 68051, Velocity 0
Car 31950 : Position 68050, Velocity 0
Car 31951 : Position 68049, Velocity 0
Car 31952 : Position 68048, Velocity 0
Car 31953 : Position 68047, Velocity 0
Car 31954 : Position 68046, Velocity 0
Car 31955 : Position 68045, Velocity 0
Car 31956 : Position 68044, Velocity 0
Car 31957 : Position 68043, Velocity 0
Car 31958 : Position 68042, Velocity 0
Car 31959 : Position 68041, Velocity 0
Car 31960 : Position 68040, Velocity 0
Car 31961 : Position 68039, Velocity 0
Car 31962 : Position 68038, Velocity 0
Car 31963 : Position 68037, Velocity 0
Car 31964 : Position 68036, Velocity 0
Car 31965 : Position 68035, Velocity 0
Car 31966 : Position 68034, Velocity 0
Car 31967 : Position 68033, Velocity 0
Car 31968 : Position 68032, Velocity 0
Car 31969 : Position 68031, Velocity 0
Car 31970 : Position 68030, Velocity 0
Car 31971 : Position 68029, Velocity 0
Car 31972 : Position 68028, Velocity 0
Car 31973 : Position 68027, Velocity 0
Car 31974 : Position 68026, Velocity 0
Car 31975 : Position 68025, Velocity 0
Car 31976 : Position 68024, Velocity 0
Car 31977 : Position 68023, Velocity 0
Car 31978 : Position 68022, Velocity 0
Car 31979 : Position 68021, Velocity 0
Car 31980 : Position 68020, Velocity 0
Car 31981 : Position 68019, Velocity 0
Car 31982 : Position 68018, Velocity 0
Car 31983 : Position 68017, Velocity 0
Car 31984 : Position 68016, Velocity 0
Car 31985 : Position 68015, Velocity 0
Car 31986 : Position 68014, Velocity 0
Car 31987 : Position 68013, Velocity 0
Car 31988 : Position 68012, Velocity 0
Car 31989 : Position 68011, Velocity 0
Car 31990 : Position 68010, Velocity 0
Car 31991 : Position 68009, Velocity 0
Car 31992 : Position 68008, Velocity 0
Car 31993 : Position 68007, Velocity 0
Car 31994 : Position 68006, Velocity 0
Car 31995 : Position 68005, Velocity 0
Car 31996 : Position 68004, Velocity 0
Car 31997 : Position 68003, Velocity 0
Car 31998 : Position 68002, Velocity 0
Car 31999 : Position 68001, Velocity 0
Car 32000 : Position 68000, Velocity 0
Car 32001 : Position 67999, Velocity 0
Car 32002 : Position 67998, Velocity 0
Car 32003 : Position 67997, Velocity 0
Car 32004 : Position 67996, Velocity 0
Car 32005 : Position 67995, Velocity 0
Car 32006 : Position 67994, Velocity 0
Car 32007 : Position 67993, Velocity 0
Car 32008 : Position 67992, Velocity 0
Car 32009 : Position 67991, Velocity 0
Car 32010 : Position 67990, Velocity 0
Car 32011 : Position 67989, Velocity 0
Car 32012 : Position 67988, Velocity 0
Car 32013 : Position 67987, Velocity 0
Car 32014 : Position 67986, Velocity 0
Car 32015 : Position 67985, Velocity 0
Car 32016 : Position 67984, Velocity 0
Car 32017 : Position 67983, Velocity 0
Car 32018 : Position 67982, Velocity 0
Car 32019 : Position 67981, Velocity 0
Car 32020 : Position 67980, Velocity 0
Car 32021 : Position 67979, Velocity 0
Car 32022 : Position 67978, Velocity 0
Car 32023 : Position 67977, Velocity 0
Car 32024 : Position 67976, Velocity 0
Car 32025 : Position 67975, Velocity 0
Car 32026 : Position 67974, Velocity 0
Car 32027 : Position 67973, Velocity 0
Car 32028 : Position 67972, Velocity 0
Car 32029 : Position 67971, Velocity 0
Car 32030 : Position 67970, Velocity 0
Car 32031 : Position 67969, Velocity 0
Car 32032 : Position 67968, Velocity 0
Car 32033 : Position 67967, Velocity 0
Car 32034 : Position 67966, Velocity 0
Car 32035 : Position 67965, Velocity 0
Car 32036 : Position 67964, Velocity 0
Car 32037 : Position 67963, Velocity 0
Car 32038 : Position 67962, Velocity 0
Car 32039 : Position 67961, Velocity 0
Car 32040 : Position 67960, Velocity 0
Car 32041 : Position 67959, Velocity 0
Car 32042 : Position 67958, Velocity 0
Car 32043 : Position 67957, Velocity 0
Car 32044 : Position 67956, Velocity 0
Car 32045 : Position 67955, Velocity 0
Car 32046 : Position 67954, Velocity 0
Car 32047 : Position 67953, Velocity 0
Car 32048 : Position 67952, Velocity 0
Car 32049 : Position 67951, Velocity 0
Car 32050 : Position 67950, Velocity 0
Car 32051 : Position 67949, Velocity 0
Car 32052 : Position 67948, Velocity 0
Car 32053 : Position 67947, Velocity 0
Car 32054 : Position 67946, Velocity 0
Car 32055 : Position 67945, Velocity 0
Car 32056 : Position 67944, Velocity 0
Car 32057 : Position 67943, Velocity 0
Car 32058 : Position 67942, Velocity 0
Car 32059 : Position 67941, Velocity 0
Car 32060 : Position 67940, Velocity 0
Car 32061 : Position 67939, Velocity 0
Car 32062 : Position 67938, Velocity 0
Car 32063 : Position 67937, Velocity 0
Car 32064 : Position 67936, Velocity 0
Car 32065 : Position 67935, Velocity 0
Car 32066 : Position 67934, Velocity 0
Car 32067 : Position 67933, Velocity 0
Car 32068 : Position 67932, Velocity 0
Car 32069 : Position 67931, Velocity 0
Car 32070 : Position 67930, Velocity 0
Car 32071 : Position 67929, Velocity 0
Car 32072 : Position 67928, Velocity 0
Car 32073 : Position 67927, Velocity 0
Car 32074 : Position 67926, Velocity 0
Car 32075 : Position 67925, Velocity 0
Car 32076 : Position 67924, Velocity 0
Car 32077 : Position 67923, Velocity 0
Car 32078 : Position 67922, Velocity 0
Car 32079 : Position 67921, Velocity 0
Car 32080 : Position 67920, Velocity 0
Car 32081 : Position 67919, Velocity 0
Car 32082 : Position 67918, Velocity 0
Car 32083 : Position 67917, Velocity 0
Car 32084 : Position 67916, Velocity 0
Car 32085 : Position 67915, Velocity 0
Car 32086 : Position 67914, Velocity 0
Car 32087 : Position 67913, Velocity 0
Car 32088 : Position 67912, Velocity 0
Car 32089 : Position 67911, Velocity 0
Car 32090 : Position 67910, Velocity 0
Car 32091 : Position 67909, Velocity 0
Car 32092 : Position 67908, Velocity 0
Car 32093 : Position 67907, Velocity 0
Car 32094 : Position 67906, Velocity 0
Car 32095 : Position 67905, Velocity 0
Car 32096 : Position 67904, Velocity 0
Car 32097 : Position 67903, Velocity 0
Car 32098 : Position 67902, Velocity 0
Car 32099 : Position 67901, Velocity 0
Car 32100 : Position 67900, Velocity 0
Car 32101 : Position 67899, Velocity 0
Car 32102 : Position 67898, Velocity 0
Car 32103 : Position 67897, Velocity 0
Car 32104 : Position 67896, Velocity 0
Car 32105 : Position 67895, Velocity 0
Car 32106 : Position 67894, Velocity 0
Car 32107 : Position 67893, Velocity 0
Car 32108 : Position 67892, Velocity 0
Car 32109 : Position 67891, Velocity 0
Car 32110 : Position 67890, Velocity 0
Car 32111 : Position 67889, Velocity 0
Car 32112 : Position 67888, Velocity 0
Car 32113 : Position 67887, Velocity 0
Car 32114 : Position 67886, Velocity 0
Car 32115 : Position 67885, Velocity 0
Car 32116 : Position 67884, Velocity 0
Car 32117 : Position 67883, Velocity 0
Car 32118 : Position 67882, Velocity 0
Car 32119 : Position 67881, Velocity 0
Car 32120 : Position 67880, Velocity 0
Car 32121 : Position 67879, Velocity 0
Car 32122 : Position 67878, Velocity 0
Car 32123 : Position 67877, Velocity 0
Car 32124 : Position 67876, Velocity 0
Car 32125 : Position 67875, Velocity 0
Car 32126 : Position 67874, Velocity 0
Car 32127 : Position 67873, Velocity 0
Car 32128 : Position 67872, Velocity 0
Car 32129 : Position 67871, Velocity 0
Car 32130 : Position 67870, Velocity 0
Car 32131 : Position 67869, Velocity 0
Car 32132 : Position 67868, Velocity 0
Car 32133 : Position 67867, Velocity 0
Car 32134 : Position 67866, Velocity 0
Car 32135 : Position 67865, Velocity 0
Car 32136 : Position 67864, Velocity 0
Car 32137 : Position 67863, Velocity 0
Car 32138 : Position 67862, Velocity 0
Car 32139 : Position 67861, Velocity 0
Car 32140 : Position 67860, Velocity 0
Car 32141 : Position 67859, Velocity 0
Car 32142 : Position 67858, Velocity 0
Car 32143 : Position 67857, Velocity 0
Car 32144 : Position 67856, Velocity 0
Car 32145 : Position 67855, Velocity 0
Car 32146 : Position 67854, Velocity 0
Car 32147 : Position 67853, Velocity 0
Car 32148 : Position 67852, Velocity 0
Car 32149 : Position 67851, Velocity 0
Car 32150 : Position 67850, Velocity 0
Car 32151 : Position 67849, Velocity 0
Car 32152 : Position 67848, Velocity 0
Car 32153 : Position 67847, Velocity 0
Car 32154 : Position 67846, Velocity 0
Car 32155 : Position 67845, Velocity 0
Car 32156 : Position 67844, Velocity 0
Car 32157 : Position 67843, Velocity 0
Car 32158 : Position 67842, Velocity 0
Car 32159 : Position 67841, Velocity 0
Car 32160 : Position 67840, Velocity 0
Car 32161 : Position 67839, Velocity 0
Car 32162 : Position 67838, Velocity 0
Car 32163 : Position 67837, Velocity 0
Car 32164 : Position 67836, Velocity 0
Car 32165 : Position 67835, Velocity 0
Car 32166 : Position 67834, Velocity 0
Car 32167 : Position 67833, Velocity 0
Car 32168 : Position 67832, Velocity 0
Car 32169 : Position 67831, Velocity 0
Car 32170 : Position 67830, Velocity 0
Car 32171 : Position 67829, Velocity 0
Car 32172 : Position 67828, Velocity 0
Car 32173 : Position 67827, Velocity 0
Car 32174 : Position 67826, Velocity 0
Car 32175 : Position 67825, Velocity 0
Car 32176 : Position 67824, Velocity 0
Car 32177 : Position 67823, Velocity 0
Car 32178 : Position 67822, Velocity 0
Car 32179 : Position 67821, Velocity 0
Car 32180 : Position 67820, Velocity 0
Car 32181 : Position 67819, Velocity 0
Car 32182 : Position 67818, Velocity 0
Car 32183 : Position 67817, Velocity 0
Car 32184 : Position 67816, Velocity 0
Car 32185 : Position 67815, Velocity 0
Car 32186 : Position 67814, Velocity 0
Car 32187 : Position 67813, Velocity 0
Car 32188 : Position 67812, Velocity 0
Car 32189 : Position 67811, Velocity 0
Car 32190 : Position 67810, Velocity 0
Car 32191 : Position 67809, Velocity 0
Car 32192 : Position 67808, Velocity 0
Car 32193 : Position 67807, Velocity 0
Car 32194 : Position 67806, Velocity 0
Car 32195 : Position 67805, Velocity 0
Car 32196 : Position 67804, Velocity 0
Car 32197 : Position 67803, Velocity 0
Car 32198 : Position 67802, Velocity 0
Car 32199 : Position 67801, Velocity 0
Car 32200 : Position 67800, Velocity 0
Car 32201 : Position 67799, Velocity 0
Car 32202 : Position 67798, Velocity 0
Car 32203 : Position 67797, Velocity 0
Car 32204 : Position 67796, Velocity 0
Car 32205 : Position 67795, Velocity 0
Car 32206 : Position 67794, Velocity 0
Car 32207 : Position 67793, Velocity 0
Car 32208 : Position 67792, Velocity 0
Car 32209 : Position 67791, Velocity 0
Car 32210 : Position 67790, Velocity 0
Car 32211 : Position 67789, Velocity 0
Car 32212 : Position 67788, Velocity 0
Car 32213 : Position 67787, Velocity 0
Car 32214 : Position 67786, Velocity 0
Car 32215 : Position 67785, Velocity 0
Car 32216 : Position 67784, Velocity 0
Car 32217 : Position 67783, Velocity 0
Car 32218 : Position 67782, Velocity 0
Car 32219 : Position 67781, Velocity 0
Car 32220 : Position 67780, Velocity 0
Car 32221 : Position 67779, Velocity 0
Car 32222 : Position 67778, Velocity 0
Car 32223 : Position 67777, Velocity 0
Car 32224 : Position 67776, Velocity 0
Car 32225 : Position 67775, Velocity 0
Car 32226 : Position 67774, Velocity 0
Car 32227 : Position 67773, Velocity 0
Car 32228 : Position 67772, Velocity 0
Car 32229 : Position 67771, Velocity 0
Car 32230 : Position 67770, Velocity 0
Car 32231 : Position 67769, Velocity 0
Car 32232 : Position 67768, Velocity 0
Car 32233 : Position 67767, Velocity 0
Car 32234 : Position 67766, Velocity 0
Car 32235 : Position 67765, Velocity 0
Car 32236 : Position 67764, Velocity 0
Car 32237 : Position 67763, Velocity 0
Car 32238 : Position 67762, Velocity 0
Car 32239 : Position 67761, Velocity 0
Car 32240 : Position 67760, Velocity 0
Car 32241 : Position 67759, Velocity 0
Car 32242 : Position 67758, Velocity 0
Car 32243 : Position 67757, Velocity 0
Car 32244 : Position 67756, Velocity 0
Car 32245 : Position 67755, Velocity 0
Car 32246 : Position 67754, Velocity 0
Car 32247 : Position 67753, Velocity 0
Car 32248 : Position 67752, Velocity 0
Car 32249 : Position 67751, Velocity 0
Car 32250 : Position 67750, Velocity 0
Car 32251 : Position 67749, Velocity 0
Car 32252 : Position 67748, Velocity 0
Car 32253 : Position 67747, Velocity 0
Car 32254 : Position 67746, Velocity 0
Car 32255 : Position 67745, Velocity 0
Car 32256 : Position 67744, Velocity 0
Car 32257 : Position 67743, Velocity 0
Car 32258 : Position 67742, Velocity 0
Car 32259 : Position 67741, Velocity 0
Car 32260 : Position 67740, Velocity 0
Car 32261 : Position 67739, Velocity 0
Car 32262 : Position 67738, Velocity 0
Car 32263 : Position 67737, Velocity 0
Car 32264 : Position 67736, Velocity 0
Car 32265 : Position 67735, Velocity 0
Car 32266 : Position 67734, Velocity 0
Car 32267 : Position 67733, Velocity 0
Car 32268 : Position 67732, Velocity 0
Car 32269 : Position 67731, Velocity 0
Car 32270 : Position 67730, Velocity 0
Car 32271 : Position 67729, Velocity 0
Car 32272 : Position 67728, Velocity 0
Car 32273 : Position 67727, Velocity 0
Car 32274 : Position 67726, Velocity 0
Car 32275 : Position 67725, Velocity 0
Car 32276 : Position 67724, Velocity 0
Car 32277 : Position 67723, Velocity 0
Car 32278 : Position 67722, Velocity 0
Car 32279 : Position 67721, Velocity 0
Car 32280 : Position 67720, Velocity 0
Car 32281 : Position 67719, Velocity 0
Car 32282 : Position 67718, Velocity 0
Car 32283 : Position 67717, Velocity 0
Car 32284 : Position 67716, Velocity 0
Car 32285 : Position 67715, Velocity 0
Car 32286 : Position 67714, Velocity 0
Car 32287 : Position 67713, Velocity 0
Car 32288 : Position 67712, Velocity 0
Car 32289 : Position 67711, Velocity 0
Car 32290 : Position 67710, Velocity 0
Car 32291 : Position 67709, Velocity 0
Car 32292 : Position 67708, Velocity 0
Car 32293 : Position 67707, Velocity 0
Car 32294 : Position 67706, Velocity 0
Car 32295 : Position 67705, Velocity 0
Car 32296 : Position 67704, Velocity 0
Car 32297 : Position 67703, Velocity 0
Car 32298 : Position 67702, Velocity 0
Car 32299 : Position 67701, Velocity 0
Car 32300 : Position 67700, Velocity 0
Car 32301 : Position 67699, Velocity 0
Car 32302 : Position 67698, Velocity 0
Car 32303 : Position 67697, Velocity 0
Car 32304 : Position 67696, Velocity 0
Car 32305 : Position 67695, Velocity 0
Car 32306 : Position 67694, Velocity 0
Car 32307 : Position 67693, Velocity 0
Car 32308 : Position 67692, Velocity 0
Car 32309 : Position 67691, Velocity 0
Car 32310 : Position 67690, Velocity 0
Car 32311 : Position 67689, Velocity 0
Car 32312 : Position 67688, Velocity 0
Car 32313 : Position 67687, Velocity 0
Car 32314 : Position 67686, Velocity 0
Car 32315 : Position 67685, Velocity 0
Car 32316 : Position 67684, Velocity 0
Car 32317 : Position 67683, Velocity 0
Car 32318 : Position 67682, Velocity 0
Car 32319 : Position 67681, Velocity 0
Car 32320 : Position 67680, Velocity 0
Car 32321 : Position 67679, Velocity 0
Car 32322 : Position 67678, Velocity 0
Car 32323 : Position 67677, Velocity 0
Car 32324 : Position 67676, Velocity 0
Car 32325 : Position 67675, Velocity 0
Car 32326 : Position 67674, Velocity 0
Car 32327 : Position 67673, Velocity 0
Car 32328 : Position 67672, Velocity 0
Car 32329 : Position 67671, Velocity 0
Car 32330 : Position 67670, Velocity 0
Car 32331 : Position 67669, Velocity 0
Car 32332 : Position 67668, Velocity 0
Car 32333 : Position 67667, Velocity 0
Car 32334 : Position 67666, Velocity 0
Car 32335 : Position 67665, Velocity 0
Car 32336 : Position 67664, Velocity 0
Car 32337 : Position 67663, Velocity 0
Car 32338 : Position 67662, Velocity 0
Car 32339 : Position 67661, Velocity 0
Car 32340 : Position 67660, Velocity 0
Car 32341 : Position 67659, Velocity 0
Car 32342 : Position 67658, Velocity 0
Car 32343 : Position 67657, Velocity 0
Car 32344 : Position 67656, Velocity 0
Car 32345 : Position 67655, Velocity 0
Car 32346 : Position 67654, Velocity 0
Car 32347 : Position 67653, Velocity 0
Car 32348 : Position 67652, Velocity 0
Car 32349 : Position 67651, Velocity 0
Car 32350 : Position 67650, Velocity 0
Car 32351 : Position 67649, Velocity 0
Car 32352 : Position 67648, Velocity 0
Car 32353 : Position 67647, Velocity 0
Car 32354 : Position 67646, Velocity 0
Car 32355 : Position 67645, Velocity 0
Car 32356 : Position 67644, Velocity 0
Car 32357 : Position 67643, Velocity 0
Car 32358 : Position 67642, Velocity 0
Car 32359 : Position 67641, Velocity 0
Car 32360 : Position 67640, Velocity 0
Car 32361 : Position 67639, Velocity 0
Car 32362 : Position 67638, Velocity 0
Car 32363 : Position 67637, Velocity 0
Car 32364 : Position 67636, Velocity 0
Car 32365 : Position 67635, Velocity 0
Car 32366 : Position 67634, Velocity 0
Car 32367 : Position 67633, Velocity 0
Car 32368 : Position 67632, Velocity 0
Car 32369 : Position 67631, Velocity 0
Car 32370 : Position 67630, Velocity 0
Car 32371 : Position 67629, Velocity 0
Car 32372 : Position 67628, Velocity 0
Car 32373 : Position 67627, Velocity 0
Car 32374 : Position 67626, Velocity 0
Car 32375 : Position 67625, Velocity 0
Car 32376 : Position 67624, Velocity 0
Car 32377 : Position 67623, Velocity 0
Car 32378 : Position 67622, Velocity 0
Car 32379 : Position 67621, Velocity 0
Car 32380 : Position 67620, Velocity 0
Car 32381 : Position 67619, Velocity 0
Car 32382 : Position 67618, Velocity 0
Car 32383 : Position 67617, Velocity 0
Car 32384 : Position 67616, Velocity 0
Car 32385 : Position 67615, Velocity 0
Car 32386 : Position 67614, Velocity 0
Car 32387 : Position 67613, Velocity 0
Car 32388 : Position 67612, Velocity 0
Car 32389 : Position 67611, Velocity 0
Car 32390 : Position 67610, Velocity 0
Car 32391 : Position 67609, Velocity 0
Car 32392 : Position 67608, Velocity 0
Car 32393 : Position 67607, Velocity 0
Car 32394 : Position 67606, Velocity 0
Car 32395 : Position 67605, Velocity 0
Car 32396 : Position 67604, Velocity 0
Car 32397 : Position 67603, Velocity 0
Car 32398 : Position 67602, Velocity 0
Car 32399 : Position 67601, Velocity 0
Car 32400 : Position 67600, Velocity 0
Car 32401 : Position 67599, Velocity 0
Car 32402 : Position 67598, Velocity 0
Car 32403 : Position 67597, Velocity 0
Car 32404 : Position 67596, Velocity 0
Car 32405 : Position 67595, Velocity 0
Car 32406 : Position 67594, Velocity 0
Car 32407 : Position 67593, Velocity 0
Car 32408 : Position 67592, Velocity 0
Car 32409 : Position 67591, Velocity 0
Car 32410 : Position 67590, Velocity 0
Car 32411 : Position 67589, Velocity 0
Car 32412 : Position 67588, Velocity 0
Car 32413 : Position 67587, Velocity 0
Car 32414 : Position 67586, Velocity 0
Car 32415 : Position 67585, Velocity 0
Car 32416 : Position 67584, Velocity 0
Car 32417 : Position 67583, Velocity 0
Car 32418 : Position 67582, Velocity 0
Car 32419 : Position 67581, Velocity 0
Car 32420 : Position 67580, Velocity 0
Car 32421 : Position 67579, Velocity 0
Car 32422 : Position 67578, Velocity 0
Car 32423 : Position 67577, Velocity 0
Car 32424 : Position 67576, Velocity 0
Car 32425 : Position 67575, Velocity 0
Car 32426 : Position 67574, Velocity 0
Car 32427 : Position 67573, Velocity 0
Car 32428 : Position 67572, Velocity 0
Car 32429 : Position 67571, Velocity 0
Car 32430 : Position 67570, Velocity 0
Car 32431 : Position 67569, Velocity 0
Car 32432 : Position 67568, Velocity 0
